key_cliente;key_tempo;key_localidade;qty_vendas;quantity;amount;cost;total_amount
a66e2550cc3de77902025820c7d3a75096d5341726f6370099de6a3730ea780f;14b2cedee249cbfe53bcc833a17047f9d75fb45815ae10986e30c22d8e1a45f0;78e8c2df4c203eafe23a3f8170fa383f56f214e5381e40e569c595c9682e173f;1;2;212.72;66.78;145.94
aa0ea720ae56b217b319412425cae59d07c4bd8bb2447767878931132287667f;57e8781d0f42b909c3007997a10a46bfbb9328d63c0e1e507f66e9db4a4d657a;78c6281278d795145a71b0e23924be3a25dd56f6348c3ffcea0c3e2684c33b19;1;50;807.79;387.05;420.74
25a0a82cd2e424a2be5db229fd1cba5e8ba1c1542a3d0a52d8f10070c7aefbb8;720030bd381c2803d9154364123baed44881616854ef20aba90e3e3e2dc4271a;079b4ca3ba15561a734d2d75327cab8dcf9154e7246f92fd55d9fd8ec6dfb3af;1;34;6925.29;3752.29;3173.0
36ae5944533d59e8c416b536dcaa132fd5adb37b045d303bc977f346f7e5df15;f91eb0463bae164718ce9ba77e68d15dba7564d6e2fcece76793544ccc6e1979;53c5785493bc683c6ba59d4b84190bfc0e4c69652fcd21a6ae0488eb92b6ac66;2;25;8280.65;4697.06;3583.59
a2cb98db5b9fedc8eea0a710feab4d74e738a4520eb7f758be42ab8fb541b8c0;2a9721e928aea5112cee1b48ad8783408bd7d5818e23374a05d4e4b50a014d82;d17a1fcb93ec954b330dc09888ce3376fb0b0ea72906016f67a20275705f11be;3;64;12031.59;7921.01;4110.58
7e53187d7472872ddb21381f8dbbb741edc23b374234d06660b85604b4d5f957;f8e38033bee39913630fad55deef2c1fbcd8fedabcef851dce33d08f429cc816;a214dade46d87911029cf41fe7dc1235609322c25deee9af05fdc3346ca70e23;1;2;1394.22;690.4;703.82
5d94e2388f5ee40a780b7fceb60c5422f5c8c11d776670e8e5618b0b9bccd41f;2253057d1f63fd1aef4175e8133cddf728e2d8cc8d0b463917fb03b0032235ea;b2db168c6bb2dc1e9b9653656c0ea2f587fe767633829b957078cafb2bfddbce;1;2;270.85;143.5;127.35
e038ebd33875320e23150555c098bda2ac8bc93791f00ef1a088d010f8ec2de8;f4abda9e3307f4018eb9638c6c86bad85923d88f0392d8502c795bef81a2e411;ae09e77000cb84a2875f364120d017003ff6737a70149617c73089249cc8b8c4;1;25;618.63;345.09;273.54
10340712195507b9599b7223bb864eb4e459a637b1fbae33377f645ac27a8978;4f924e65487116e9cae07b69ea4336cdf93a213394da3ee2954e04969fcecef8;ce91cfd152f9a7dd2a29159a4fe6c9f6a6b855db59ffc891ed66c57b2fbe0267;4;8;4242.58;2657.0;1585.58
5550e298bb66bc565b362c38dc6071389e784bfee43e32f657d8018a412c7bbe;109fd7d1a5ba2887d7da673ebe3e9ec15995053fbfab2c927f9bf1ceebcfc412;00b550d2702772df69669b7a7ad2bac68bb35bc34dca78d3da8d7f8e5b82ad7d;2;36;7063.11;3752.93;3310.18
dcee20836335d87bd7190d965b3368f5dd26c6baaee6c25465b2c16c6b9e7728;6c99d3734cbfb86077c5f6076844aa582ad196010cc4f0b07b7e5c43230e733c;37f97fd8b7d6494415ed463b854baf0a286e66a0c8f57eb8ab6fadcfa276f37b;4;133;25810.87;13457.21;12353.66
797810cd5684e4ce7f0529fcc418035937279406441d320892d9398f0e96ebfd;63d9da07187635fa5135d7a2c37843dcc16afd90d063acfaf1f1655e9455d4ed;2d6c491700e8a6e7a954fffb20d9a27754682ea4bb3198dcc8bd9db108dc0450;1;13;4031.07;2006.07;2025.0
8d963dc1d1559127c5b1c884f8cf77ecb4493d28118284b435992c1ab2137199;d63255e483291f90c88d2891e3e4b1753e162bd7f3cbaa7f97d3baea7efeb058;2b1b5c9f2ae4ea20dc7fbc2e4200293a630f149d23acb46c25ebf4cec4638242;1;72;2915.25;1531.69;1383.56
8d963dc1d1559127c5b1c884f8cf77ecb4493d28118284b435992c1ab2137199;044ae1d4edf7eefb821e8cd45fb54c0cdb99fe10d5f0321855f5b4c65087e55f;2b1b5c9f2ae4ea20dc7fbc2e4200293a630f149d23acb46c25ebf4cec4638242;1;1;858.68;546.44;312.24
fb27b2039c79d395f41adaecd2a9e71b0b1cacdd59620569763931ee891152dd;ecfb88fa40b60215e3713d1204b954fb83de9c31ff4ac7546fc0706e20b03aef;94802166b0ec6ff93fbf759450a6ec58dc53e5ff9914c1deae94d2a039f529db;1;1;282.76;85.03;197.73
0d20ea5f1eb5b345f173a401978600b53e80bf97dc9c3778372d9ee95590f7b4;793b3e4cdfa7cc42330549f7fba59c71072cfc5d655ceed3477a3b616baafef8;842664564ff7aa789550252006da5486b1bd7531b28f6ae69ac72dcf952c40cc;1;8;7037.6;4382.29;2655.31
64e98758f53a436910ab729943ca952e110182a51a7b07a6e8181ffc7d14db26;de232c6e25b5ca2abfd8a5e1d5e2e8480cf6fdc79d113ebd82b92fa9a1217625;46d5018bcc225b3df11bd30cb9829289caf9c987c2f14bfef351a391fc30260d;4;59;13061.06;8174.04;4887.02
47e3fd4248b4ad056abab6251298a0fba9476448408833ba9367e290dbd0716d;bcc6d6debc767a45081f51fe8839a54cb920b9ffaac918e33e2f0912b66cf992;8346c29c03f498a85d3d898eae22201cc7125dbf35e212bc26430bd2f392a83e;1;1;741.95;449.69;292.26
496ad0ad84ed45d4308c899eb0a5363e4a5cd07431c2810fe6f495dcf3c0ae23;6c99d3734cbfb86077c5f6076844aa582ad196010cc4f0b07b7e5c43230e733c;e6b16dc47bb9e2ba6e7380a8afb03206a697807194a94f0cf047cd96e781eb40;1;2;794.16;986.59;-192.43
c2f2cbd2c63ff641e1127dbc00eb0f3fb007ea296160990dd51d11ba979890f1;f9ba5874530da61c9463c67191a038fc84f593ed48d3fafc8363f684416cce7c;ce08eeda34367d298007c0286a521a21deea1ca613c6a986328103ce296a0faa;2;32;6740.3;4081.4;2658.9
fbb7221180035291a236e5a4c4e74b4fedd1635f4eb13ee2e041fbed95c191f1;6e49c5100dcd16fc42b349d537c8e524231069903ca333c0704c814db9097f02;7cf2b8decf50d665b95618ad6ad031b5e2d8242a85ba79eeee36fe3afbc3d3a3;2;88;5280.04;3102.81;2177.23
1bb20386a30430a73cd2d2e24c446957ed25d7843ca83daecb6ec5ebbf7e4904;3c959e5dd0cb7b45eec156ec7258f9dbef9e126e0a483f78210f22602dc79afc;e0a4a2bdb19cf609a583571fbaaaa6568199f4cf418bc42ef7a17a9c693002ae;1;180;9607.5;4624.16;4983.34
8faa2fee7de4f7329afcc6ccda00363a6b90d9887b0a45b8d64ee1893e168dbd;f3fade976731b2a41770245e2f15a5c3a58d6609801f553fd83ea955783b955e;53c5785493bc683c6ba59d4b84190bfc0e4c69652fcd21a6ae0488eb92b6ac66;1;58;3549.79;1955.12;1594.67
759539b07b9f74ffbccc3467069f8afbc18a5ecd9d871f2d91d84425b3d1a3c2;ad030467f221aceaa68232da9041d69797d7b3bfaef4b9ff3d1f1e5d98823db5;bd33855512a67c7af636a9f70693dc48570860860eb93e7c519222d00a6b0c88;1;1;640.68;293.76;346.92
19ba83322b8466ef481d891f3a32a74f9a7dc672fd1d43c59049019c74e7fcd3;53f65f4a527999fa817615c0d094d85d38c690bae9f6730d2b0d4de82e52f572;53c5785493bc683c6ba59d4b84190bfc0e4c69652fcd21a6ae0488eb92b6ac66;1;1;855.12;475.75;379.37
9013a3d663e4d2266ebbccf0b67cd968a88a930a3834d1aee1bbd0202e93be97;99740ba0ce206901b4f6923f4a90a29f8f568709ca2eec2f152c4278fe0e2122;7c0cf725cc8af462b22d37ac708c08ae1aa67778bf81cc1b3d7d57c5e2fe34a4;4;360;88747.6;50719.03;38028.57
f8cf7063c2a15a77c2161f9f17c58d4afbf6e6c8b49ad1bfb9977260db9cff79;3c71d3fe02cb504e38680eb3e5e901fe3c8c1cf4864699c09c0b22d05827deea;53c5785493bc683c6ba59d4b84190bfc0e4c69652fcd21a6ae0488eb92b6ac66;1;1;221.04;205.72;15.32
f97fd74f658039d67280e8849887de9260656b983f8d2a0aff39eb26df6c45e0;8b8b7011aa23563a132e5f5e62b83f41d6a3c797b82cd729fcdda4ba46f301e4;17beaae9691f76c7aaf854f8b35b0cdcdac0f8e7da1b9415ae30ee486d3dfd3f;2;12;1208.08;828.73;379.35
d2a09d0b03dc0b614e2a280879c165323e5a786a4a018d081c88334f548f0e36;373ffc198e96288e756c2068ad9df3686ac44a73d64553360a8cae9a46d8b1bd;4ca70e10ae81e6bacbd7423492dbc62412404e79ed3eb3826803a5b5e71cd165;5;33;4952.91;2874.14;2078.77
331a1e80d655c1b98eae1c59fc448b28bce4c43cd92ba6f76ba37ed1c093a387;bde2c1f7fb0a3f56850181bed47ddb1e62098d05404346504782a639e2b79b04;a7831291c163661a06a9589ad1f1abe6b3574ef7f30ff683d6474ce31a2a9520;1;1;338.82;241.11;97.71
9bda98ddf8a50acc81c164691a99ba9878d8a8bfea8ff883703247ac7d1819ef;ea9024e5956bc57ae82f84ba1f5af443c07f14cd10956d549653d9075a300377;0c74aec1529fbc6749312dc8cc078f5e28691efd4319522c5b2feb0ca0709bd8;1;9;617.58;417.57;200.01
1dd5f51cf594f0ee852aec5d7e0d8c6c3f00b8856a70cbe295f330e848248777;f7c4e7e3cc2e72b0c7dc79c73546fa4ffff685a07847844d55ffbb14242cdf00;53c5785493bc683c6ba59d4b84190bfc0e4c69652fcd21a6ae0488eb92b6ac66;1;5;4825.0;0.0;4825.0
3e9dc14fbcba14378c706f37379aa4f0ec800a9697dc983f982cfcff5826f0f7;2ad3453dbd4dc42312953b22c32e0ffbc79937195fec9114ecafe1d2d332b82e;70fdbbd9ca74253c3c712408f6d8657138bc36749743b6edd26c653b8e0a7424;1;7;1084.12;539.67;544.45
fe6cda6fc8ace9d81378486c98566fcd4872dd69db980f38a8fbb2282a15e9c6;73097d029dc8b5b8f8b0c49728cbc61ed8b260cccbaf4dc0049d754cdd5865a7;f9bf69296cd6492115eb5358598b4ec7ecb139c6536015e78f2dc81d4cb6c4e1;1;1;215.46;77.66;137.8
e7a8e7e7bffd50b91d8b47b2a7b4bffba4fce1f7547cd67813099f63c52bcffc;403c0d30aac6be90275a2b2c5f9124f180e2a651ed420f7acf41d0fbe126f2b3;0d57a97909fb63c88098ae158e08995f28d7b640b9029bda19ea0b8f1a802519;2;60;22437.85;11798.64;10639.21
c2d1a79a726fa81b6d91549fc6ceb6eac6a125d1353ff7112ca0e887a083faf3;6d33eb96bde3e19bc90b13a233772251d946befb5a1279ab2c6bc9897225c472;003b42ef84a37eb98a8fb2e007399f456d97931b9a18fd1a8edc5b0ec7fff6ca;4;1196;250350.6;140324.65;110025.95
cd266e02e7a684cc960bd1657fc9dfd0815ec14133acecd3772b80a58b065234;17c945485d6ad479301f4952c3e19d9a4c847df621cb91cef1a638acb44542aa;53c5785493bc683c6ba59d4b84190bfc0e4c69652fcd21a6ae0488eb92b6ac66;2;31;7945.43;4354.24;3591.19
c92e70ebfd089dcb5f86a86df61b13e9041bae02222f3b698f11ab6284e1c16f;ebaeb03d0849bd2257d2316ce7fbed4a88422eae78e46e4172359326f3460880;4ef8b2565f2bb29a85f4c9cc119cf10ad225f43677f05fb65a4bae7140d86bf8;1;29;3460.74;1734.31;1726.43
15b72b9f05ff5f08b4d10be757fd43c71cfb2655383c4d6c28cf0a69fc943144;b1983f73248e7f676a8ca754c363c965d5e8bf1781b2c44058dc56f640b1c4c4;2521d482de11e7448df54577a48e59b4ae628f0879ab3ac3843781be2d0d4765;2;2;1522.39;925.44;596.95
1e227e73d72689f081459f29f322fe65daf77ff38c6f25da3973108533408975;faa5dd28987ed582e19ad7d3f4a95e1f9488da94add89ec9172ae3ba3fdd35d4;c5db68187bf7a9dd6351506c8810912a6b7ea7a75220162b9bf2b53c8f776c54;1;1;439.87;474.05;-34.18
b8a99a22ef66f0f69d9dce56d9f5e2c804e7cfdd2be513375b3c164cdfabe97c;b7577dbfc458d6a9a0120d47c7b2cb96c8ac46ee2036009a4e6d100fc590415e;5607a7d78c4b657389e29a224c9fd8487716bab7cf264d8d0c344013bdbdf606;2;3;1908.07;1153.11;754.96
6fc94f37fb6ad00c1c68f122c32a4078f6a82699735b935d0ce5d6d7a84d3359;f3d2ee74258b3604319dbf491680e688917d44ebc5f75b79c193bd112b6493f4;53c5785493bc683c6ba59d4b84190bfc0e4c69652fcd21a6ae0488eb92b6ac66;4;11;6466.76;2869.27;3597.49
fe448144a387985aebc1642150ae981b6cd2701c12a3b43515d76a2e3ba0b0e2;aa809b1a38c4798bd1fc6cda21ca7ace3025902572983353f888e104063305f6;212ea5b7487e5514e393edeb76cb985a5777199d987b729199cbdc1b47b7b536;1;5;3248.65;1726.0;1522.65
1b57535714d4a8bbf70dc0383fd1e9733bee4c276dc200711dea20446b53abcc;5fb48d522d35b4b4bc4720fe711e877fcfba46ec92de2350eb2efd10e8d939c7;120b1bdb817d39e6621db81f3deb7d97079098c75e9255b168513efbc20d1fc5;1;4;487.89;288.41;199.48
331a1e80d655c1b98eae1c59fc448b28bce4c43cd92ba6f76ba37ed1c093a387;9177bc27b4eda210ee643d7a67ca9cc11543145bb39fde1790761815cc561376;a7831291c163661a06a9589ad1f1abe6b3574ef7f30ff683d6474ce31a2a9520;2;8;662.98;381.97;281.01
ec6cb4213607b5a7b4314d57152713de6047f80f3524ab44f4400ca0cfede41f;d01a70d9c84617c94b1e193e787b1c113d705847698fbbbc3d77b2e6c1a8bfe5;c36aa5ad095e89fe14680ba6e7b28b949dbe31013403c677eb6c0b1f92a35e06;3;3;2167.23;1010.88;1156.35
00570f68fabe3f6f0692c626f62a76a49560b8196ef91ea1af70c35f3cd19fb6;5d6fd3cab83182e8e428125ac2f316d19299bbba75c60c8d3e7948abfb942344;76339cb7d3d66f29a672829e63ee9532147c254a42949df90e054a2eac7429d2;2;3;2453.04;1077.59;1375.45
b0975cbafd24a4461ea0f4a030978be00d762b2d17be9036da69805de66348f1;8248b3a8f159a84b7df5e943595d3d24fdb218e243f9e01ccc667ec72fcd0ee8;53c5785493bc683c6ba59d4b84190bfc0e4c69652fcd21a6ae0488eb92b6ac66;1;4;462.54;280.59;181.95
4d86a9345056b90da28828a48861360581fb8d1dddc7fdfd49127b1dab3e4381;2ad3453dbd4dc42312953b22c32e0ffbc79937195fec9114ecafe1d2d332b82e;29ca65692a1971a9234ef42890db16c6066d411e0beac12885d4e000620174b2;2;1500;279060.0;130658.4;148401.6
84852621d6fd905c9ffa5b16a65ff507a4821690dc561cdb1b052b941c19f31a;92dddeeb7f9e305fb9d6cf06febed28e2d4534b17d491ebe9d378a7d45b3494c;9838c1161aea74310a535ae68fd8aca61df9b95613091c492f42579ebb5d715b;1;6;3197.5;1732.57;1464.93
aa0ea720ae56b217b319412425cae59d07c4bd8bb2447767878931132287667f;e0b396fa67aeb1ae9a223f661f3eb9a52f9009f1e8a0a60fc036369d2880f71b;78c6281278d795145a71b0e23924be3a25dd56f6348c3ffcea0c3e2684c33b19;1;115;2722.9;1639.35;1083.55
aad9e1f322ff9929dc63cb62598934044f9c4bdea9ba462700faa0c54ed55d3f;f1fb9106c1311e4949237299780a1fd56d5616b755d4ae9dd143380c4aaf7665;742d20c2e05166914f427273035b1a15f8d6c24e985ab6a5fc72c33fcc17e932;1;1;239.28;95.87;143.41
abe2e1062fbf8dc63592070be417619a129b4a0a71d8bb161875e35bc67d39c0;ead939e1f365f9b155a3f6c7135bf45e2a7eca39f7be954dcd1528c2fe7c7a35;7898f0b97d12cdd25a5755c7c8ca30c44dfd9c682c3afa16d31b424cd7035dde;1;105;2124.58;694.9;1429.68
97cef89bc5e0b8317b68084a0cf4496b705b8f5740f1ef6ca4bc22aa5d5772c0;53452f3b38a20ce0de403f94e6143a91a9e01998c2a12c3068574994331f1ea6;b117a8ed7f580817e00cbecd9ca8bd965baf33ab09503b2181c9b5a1d7c0f388;1;141;21248.57;10453.59;10794.98
ac3b92745f6a39023babb5d270cecf0a948adfd8bc923244628d7266298fa317;6d33eb96bde3e19bc90b13a233772251d946befb5a1279ab2c6bc9897225c472;2357dcd6f12b87c7f85527ff53fc848011486ea1c75d1e6bec3094a93af1f942;1;2;1064.32;410.42;653.9
d2a09d0b03dc0b614e2a280879c165323e5a786a4a018d081c88334f548f0e36;c57abc64b2292fcfd5f279de7e5134e8d0a4ac8c806d7341b5eac70447ed71c7;4ca70e10ae81e6bacbd7423492dbc62412404e79ed3eb3826803a5b5e71cd165;3;26;8832.69;4774.78;4057.91
bf2302f896b3a6b713d948af4e3c270f232f89ff184f441810d35a12f7009be3;3415e4d20d963d66c2e44aab82e7b8d265140372dd9f86e82dbc1ba882054de1;0571ac6fd4ca824dafb02a6dcc5fce0bd42631d15cb5bb1bd1cbdb19b06e51aa;1;5;574.3;279.68;294.62
d4d41d2e325d0c402ff9b8688b3324be47cc761f6c230487f47f114bcb62c164;abded9099fe26dcf53f4f67d73e9786bda7d3249eb743b44e3d36907a6c0c5d4;81b51be60ff421a2aed196d959782b02c0ad7040990f5eaf87861f87aa839275;1;4;869.11;520.01;349.1
6b4ca2306803dac5c655c9583433da4ef20056e144749067af6e6486136c4586;879a42b77c89187a34fb4b89838bb88b27bed1e76cd3652b237769bb8f81c537;72c16329daf2f985b22cfec23bc02a7f3480a3d4fef307045786004296b027e2;3;43;3505.15;1058.99;2446.16
b2cf91c7cc9005a649a41fa2b4fc16d044299a031bd6dea68913ce59f81d8dc6;ad030467f221aceaa68232da9041d69797d7b3bfaef4b9ff3d1f1e5d98823db5;53c5785493bc683c6ba59d4b84190bfc0e4c69652fcd21a6ae0488eb92b6ac66;1;200;1150.9;771.24;379.66
1599d16f9944bf30ce22b9f822d1b20454737932109c193238e8dedd2cf097ba;9b05ed37346277730b7f0024ae5969dc5d78a260498bf3d3c48d257d01dec948;a5434df12c71e006cd367459a6129160ce1e1bafe112aec05edb0d3242453516;1;2;1041.16;572.25;468.91
657ac89c777471a954a993e27d0b5bc01f3c3dc643fe05ccac3c24dcf3aaa9da;bebd0ce2eac47d78732c6709b986c0a44d04d1abe555ca3d905abe7857d333c9;4b76d0ee4a27ae34b2d61194e6312d06ca50a8542728f0164558ad10ea0b0e2d;1;8;3166.42;2151.92;1014.5
b2a08deee2714baab0f07dff84c1788f0424f0db98cf57aafefbbf55bd19317a;2936b11147140257645c4a9c52427e6f9a5ebbbd9f6f33c080ad4049341a5c57;574c26e81631ae2cd3d05aebeabd225426c7dcfc7a47c4159abc89177fe4c206;1;1;411.71;375.16;36.55
3c5faa6058b3a82f6d6246cb832e38ae0bb1a80dc92b5f817a3ffe054fefaed2;65c0317a1e5e7c852258529426419318b4223f1c66909bc3e669fd27a4b57ae2;6ab1b75e57905dfadd5197c87dbc7575a903cc85e216b9117bc50523252ec121;1;2;1605.81;941.91;663.9
0b112f9265ae7f2feb43073f6e40a7c44cdbdcf93a166a2f19aef2becb98eaaa;f9ba5874530da61c9463c67191a038fc84f593ed48d3fafc8363f684416cce7c;4ed656e033873f74b1a624e145b89add396c46f51f866711e8f1ef36e911e380;1;1000;377.18;340.1;37.08
d58dace0bccb0387739ef7339238e319ad46cbaad9a473047a1a49b593213894;d134329d1df45b17d05d0ce9328f56bdc2da2690c3a8ecedd45c9cb636694a2c;18667e2b7f935c37eb494b8a1444ba5cd1eca23642dffd881bbc754437986950;2;75;8455.67;5830.15;2625.52
d1268cca2e136f084fca53aaddbdc3a0539e51995f6d3da201e3e9b978072462;2a9721e928aea5112cee1b48ad8783408bd7d5818e23374a05d4e4b50a014d82;90fd4b4020d8a00dda88d3c916b189fc3279541c3f51bd4b51b8facdd6685c79;1;10;1390.03;769.46;620.57
efca5bcb96c50833b73e3cf1f74e99561d11eebf72ba7e41ef46316d63b198c8;81eef8339f5bdab1f1bf9111f299500101615d9f75b1dd2138a71a80c48e77db;3863957b854bbd8cc6465838d7dc1cf0ccf7a31363de778c92815f3483c06907;1;8;5145.03;2473.8;2671.23
1646a55c45d127c5e072320b31974811bd1960f00bc2343e7602f7c3a276a111;459b27072150e7ce737c4d237e2fdc364fe5493ccebe9ec9d687ebcbc54c0ca0;2fa6735ecc150e0437ca6aae14bd09b9833eeeeb09d4d14f1019a3c7fcf31578;1;1;309.52;180.9;128.62
5e73b6a9557454de634cf0f9feea304fedf7369622abee8e12dc6f015d3bd2fc;15eaaf67f5adbfb8402f9f4b309182cd3ab2b494bdb9648274face3ad2a3da83;a442b7b87b694e4952c413bc712975c4667cdee5dac6014bf4cd7e77cf8bacfa;1;2;306.0;180.9;125.1
ca58cdb5a858935ae848c4f23e3d047a9d21ac6cd46e53fda18161d0a57c5557;54b858f369e4ddaa2bcf0256ecb2d0c9256da2fb7a0f0ce2cd67c0df69b1be6b;b8059fe98d7ffa6aca7fff6233dbceebbcbe2614da97d548d0de6e64a2e4229c;1;2;631.57;482.79;148.78
8764379cac02baae6ccb77264cd346f9fb837854d22779cf77e157e8b2689971;63d9da07187635fa5135d7a2c37843dcc16afd90d063acfaf1f1655e9455d4ed;aaed6053f0029f6105b91c69b3d9f85608ec97a3eb7674b54a526751d77e5521;2;103;13536.67;6303.99;7232.68
9f1ba97eabb954876830a5e0372fe607602bea6424bd14556b271e6690da8468;3d95d1589d234e3d131e99204782aacba63ced6ce1e74923eaea31a61aed77ff;7bb2a26311bd0abb6b8315f3e858b0f2c14a9efc08f70950bb521bc307a50662;1;2;665.93;535.06;130.87
561e20e574c1c7b17b93ee70bd3dffa933836e2a65191cdff534d88d86dc49e9;705ee74b39e8ab7e26e7f62bb3c1689bd2464acee7710ef38bfef5b4413f9e74;33906ae182b15fdbb09705ec68b6385a3d9f97bd4a3110b282f8face63346e9a;1;69;6948.35;3848.6;3099.75
ea70e0e49c570e2ae62d3b3fc135dba1c7877b21eefdd5cf7f5ef1574fa74d95;20ef54da2f2d7e9da7a86eddd6804dd3a1bccc8202bc3aac957500035abcd47c;1b15379f8a5b8b62d9ddd907861a4bf0c1ded701f733b9aa29a59ce8400bd280;1;2;276.2;203.05;73.15
f6e2bfbcd7f01fbb41a3a5f3893eee434da6bb8f8bbfa6f345f54a4dbcefa35b;7a1b9844e22f8ffcca1e7f20119b735039aa321e1b8dc7feb99522b9be855c9e;97d16c5a06b509dd7210d90a499083715192e38fb62f6136d56f7ac4ef231106;1;22;2946.76;1867.56;1079.2
3e6f2b8a170fba58081a116f517216f018dcc32be070b38aa13fc5d3f8ecf85c;f3fade976731b2a41770245e2f15a5c3a58d6609801f553fd83ea955783b955e;53c5785493bc683c6ba59d4b84190bfc0e4c69652fcd21a6ae0488eb92b6ac66;1;35;5091.54;3156.23;1935.31
1646a55c45d127c5e072320b31974811bd1960f00bc2343e7602f7c3a276a111;45191411b2598e7d84af96bf2f47eb505d666bbee737cab6870203c9ef0aaf22;2fa6735ecc150e0437ca6aae14bd09b9833eeeeb09d4d14f1019a3c7fcf31578;1;2;609.85;288.01;321.84
d7cc39d412faa95bcff54d52ca4f18627c32fcbfa8d4aab8cbe1fa030a7a8d48;b7577dbfc458d6a9a0120d47c7b2cb96c8ac46ee2036009a4e6d100fc590415e;2e0974db4b924a56b2205202ff0bc9af5d4bca43457f2effd3db26e1e4647b04;1;12;4035.06;2236.86;1798.2
dcee20836335d87bd7190d965b3368f5dd26c6baaee6c25465b2c16c6b9e7728;4c31d9ec0b9aae735e3db7c0e3b056ea22339e1133ef48671fcc4a7be665861a;37f97fd8b7d6494415ed463b854baf0a286e66a0c8f57eb8ab6fadcfa276f37b;1;23;562.3;350.59;211.71
6585d2dc529aaa84c9a7178405cf225e61390ef305ae0fa10d98563541e72608;8b6d38dc171585782dc90c3616d758b0897257b964c964cf85c8f1ec57a2d0a4;0d47dc01e66ef2a6cebfdbc9318cef163e41c2cb41d62e8e9987b68ff0354470;1;1;599.75;302.65;297.1
b8a99a22ef66f0f69d9dce56d9f5e2c804e7cfdd2be513375b3c164cdfabe97c;5a7a2a99467e0f2f72045d630f48d82e6e7f9394f9efdd1e3fca728df45b863a;5607a7d78c4b657389e29a224c9fd8487716bab7cf264d8d0c344013bdbdf606;1;2;204.69;139.56;65.13
0b112f9265ae7f2feb43073f6e40a7c44cdbdcf93a166a2f19aef2becb98eaaa;459b27072150e7ce737c4d237e2fdc364fe5493ccebe9ec9d687ebcbc54c0ca0;4ed656e033873f74b1a624e145b89add396c46f51f866711e8f1ef36e911e380;2;1648;22921.61;16033.67;6887.94
15cf562ec23a9bff9b820f76b46324fd2a16bb5ce6d019795fc9292b11046845;296858d12d9197bd08614acd2cc8d12c8647b9bd237f0462a983a53e58b17e77;4b300bf9fcc3c4894c396def74aa982e3aec7ac32fe5e72972b179ab604e123e;1;13;4152.02;2006.07;2145.95
f99ca33fd8983d42060c6bee690b5543d2b8cb77266ff1d5a3c9cd393d6408a5;a78b89578cff7e903c92fa158450f9d5a2a6cc0783878ca1339cf2c6fcc9f5a4;d456aa37db99a97f83503b7a0b7bfea51c82937c39b05c8bd1245d1f44622070;1;1;342.0;243.21;98.79
657ac89c777471a954a993e27d0b5bc01f3c3dc643fe05ccac3c24dcf3aaa9da;5e11734fb042399609484bb480cc7825994ead857c461bb5a678b059e2358102;4b76d0ee4a27ae34b2d61194e6312d06ca50a8542728f0164558ad10ea0b0e2d;2;14;4666.03;2465.4;2200.63
b8f78773632161ea09ef13dd523d13252684b751b840c0a25df0efe5d8857b9a;bb53b395cb01e5787ddb1dea0bc3016100d12a7fb2e36db01714f2ce87210db4;25cb654fc839d4c3f34398a88608b3a3deaea3487584806d97db8839aee78c7e;1;1;228.02;206.7;21.32
f50c6149f72508f4b52390f1020164aaccae87151753aa1fd7ab48ad03397821;d1cf2f424bf5ff1cf70ad02880171e0ca7c02995ffe86ed52e946dae7e210281;04d5f43d77e536291729d3b0ddba42cfa2f61a8879692922a0852af8a97fded4;1;1;787.12;540.77;246.35
5c1f09a8b800ff8b0dcf48dbb1a1184f51520c8be7ed5e1d6e12855ae4f00abd;faa5dd28987ed582e19ad7d3f4a95e1f9488da94add89ec9172ae3ba3fdd35d4;fc0634aff6bcd16ab72d61bd5cd2238de4a1d34cb9c5d51bfb454935a8491136;2;3;1176.33;785.79;390.54
cdf886e8aa8844d1eea56c80023f7ea742a1a8f9a445baa29f7c4133429f0232;8248b3a8f159a84b7df5e943595d3d24fdb218e243f9e01ccc667ec72fcd0ee8;83b4350d4e8417204c6f07b0627b601465a49791717da38494acdc323aa5f150;3;52;29302.93;16012.37;13290.56
d824e015915964a665e7c325495de13cdc40dee4d0984b2409f8b18e831ec172;2f0516da43f461a8af5acc544b516ffba45184d764a6360b34f7897a0cd21235;c24a6a3a368cd033c5221d849fc54b44d6ce500420b37c9c32613ca1ec66acf5;2;2;1094.51;612.58;481.93
143805edd30e18a2da2ba8ebbd8068121e08d8db10db79c69f4d7daf5509d26f;6466734c63502ffb1fbc9a9e6140a59cdc36c2c11c45502324e506e56e268479;5b59dfbbd480a41ad7f2eb1dfc3596f11f8e9e6d635b59a1121338bc7bf4139f;1;1;622.02;293.76;328.26
5c1f09a8b800ff8b0dcf48dbb1a1184f51520c8be7ed5e1d6e12855ae4f00abd;160067dd5c263c540d7bb2ca3db0cb1c03706a0a71163cc46c0fbbb345622fed;fc0634aff6bcd16ab72d61bd5cd2238de4a1d34cb9c5d51bfb454935a8491136;1;18;7345.68;4531.27;2814.41
6fc94f37fb6ad00c1c68f122c32a4078f6a82699735b935d0ce5d6d7a84d3359;03ded022f637bbad8ed3b7b78cbd31143b606fa3c33af44232f77fc460d9fcdc;53c5785493bc683c6ba59d4b84190bfc0e4c69652fcd21a6ae0488eb92b6ac66;2;21;5113.12;2388.58;2724.54
